class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,neck_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle
b_arms_spread_down,0.479750276,0.32508862,0.724749863,0.999998689,0.490053594,0.323434323,0.777563035,0.999998271,0.498595178,0.324754596,0.777741313,0.999998331,0.50767529,0.326310337,0.777159989,0.999997437,0.46985954,0.32270363,0.775046587,0.99999851,0.463587254,0.323560596,0.775117695,0.999998808,0.456984758,0.324697435,0.775128365,0.999998748,0.520773113,0.33576864,0.845351875,0.999998808,0.450456768,0.33532995,0.837641835,0.999999523,0.497155696,0.335155755,0.732883751,0.999996483,0.469327658,0.333855152,0.729046881,0.999997079,0.599959791,0.388145536,0.737200916,0.999990046,0.388106823,0.385729909,0.67069298,0.999988019,0.710489094,0.42669487,0.827134848,0.959068656,0.248991728,0.431188852,0.574885428,0.988663137,0.794625878,0.371451825,0.861400187,0.990901768,0.187394321,0.369656712,0.42221418,0.998560965,0.816832781,0.350448191,0.892756939,0.982602537,0.16902712,0.353134185,0.425055325,0.996611834,0.800793707,0.350149542,0.884833097,0.981035233,0.181395918,0.34577781,0.421201229,0.9951846,0.789800286,0.357586771,0.854876876,0.983776748,0.19272837,0.350866646,0.416452974,0.99562031,0.574695587,0.481097102,0.022438543,0.999993205,0.396856308,0.472744793,-0.02360376,0.999994159,0.771582723,0.575982392,-0.498617172,0.997286081,0.147481486,0.549310327,-0.51319319,0.99782449,0.691498399,0.655319452,0.058064025,0.891048312,0.245059624,0.646000981,0.019980513,0.970428824,0.653461158,0.670279205,0.114214025,0.88989228,0.288129717,0.659044862,0.080513038,0.906880736,0.770952344,0.717200577,0.016059071,0.872659683,0.164404497,0.704667747,-0.034142196,0.926198959,6.762968393,127.4844003,116.934419,28.35540116,16.11245353,92.31409038,78.94666116,156.7378939,152.1108059,43.23916059,37.09019236
b_arms_spread_up,0.478949755,0.327888519,0.904698968,0.999999583,0.488122046,0.327172667,0.963256598,0.999999344,0.497028083,0.328676343,0.96363008,0.999999344,0.50567317,0.330453306,0.963216364,0.999999106,0.466500372,0.325969964,0.973465741,0.999999464,0.459353894,0.326461613,0.973530531,0.999999583,0.452243745,0.327231854,0.973875582,0.999999642,0.515755951,0.33940807,1.02510941,0.999999702,0.442884833,0.337211639,1.073096037,0.999999762,0.497747183,0.338128,0.904467046,0.999998689,0.468283415,0.336619735,0.916256726,0.999998987,0.5936113,0.382057846,0.858140528,0.999994099,0.367788851,0.381319135,0.931686938,0.99999553,0.739706635,0.373012096,0.908018589,0.98542726,0.235544339,0.374149114,0.925230682,0.995307207,0.799859047,0.298934191,1.002995253,0.994389474,0.169253945,0.301336139,0.891450047,0.999283493,0.805058002,0.277933031,1.026694775,0.985868573,0.156021789,0.279136032,0.901187301,0.99801302,0.794927418,0.276516557,1.033274293,0.983754098,0.168357342,0.27885738,0.911927044,0.996976197,0.791272044,0.284046561,0.999959767,0.986496687,0.176335499,0.286361873,0.888517499,0.997288406,0.573495328,0.478761554,-0.005058126,0.999991536,0.379203439,0.484445244,0.004329011,0.999994338,0.765307069,0.57053256,-0.567021251,0.998123705,0.143213362,0.550798178,-0.486924052,0.998678207,0.689015329,0.654913187,-0.008138188,0.841652274,0.244094148,0.645175517,-0.017661694,0.979320526,0.653254628,0.668939173,0.048017208,0.880805135,0.284474939,0.65803206,0.028479023,0.951692104,0.775580943,0.716886759,-0.058284115,0.873232484,0.163067713,0.708420336,-0.10585466,0.956357837,11.44947461,132.6201821,135.4187765,51.21030575,40.1439606,95.54932417,80.13290046,153.533935,154.5682135,42.819421,40.20074469
b_arms_spread_up,0.477527589,0.325028062,0.779078305,0.999999583,0.487223089,0.32404387,0.832563579,0.999999464,0.49612236,0.325500458,0.832890153,0.999999464,0.504761279,0.327205151,0.83245647,0.999999285,0.465580255,0.323510855,0.838582397,0.999999523,0.458485603,0.324290693,0.838641346,0.999999583,0.451556891,0.325285316,0.838828087,0.999999642,0.515211701,0.337398082,0.892575383,0.999999762,0.443181932,0.336194247,0.925130308,0.999999762,0.496948808,0.335569054,0.781758547,0.999998868,0.467319876,0.334522367,0.788958073,0.999999166,0.595590293,0.382917941,0.779555142,0.99999398,0.373797596,0.381197244,0.792802334,0.999996006,0.73927319,0.391432911,0.906656921,0.987961531,0.234625861,0.389369041,0.7962448,0.996080756,0.801599801,0.321140796,1.05246675,0.995086074,0.170100138,0.321788251,0.767263532,0.99938184,0.808971167,0.29896456,1.095417023,0.987125278,0.157096535,0.301301181,0.78492862,0.998211205,0.796519876,0.298275411,1.101351738,0.985066473,0.169663414,0.298895478,0.784631789,0.997255147,0.791961074,0.306545317,1.053313136,0.98785764,0.177947357,0.30607304,0.761588454,0.997602582,0.574340701,0.480858684,0.001188974,0.999991417,0.380221933,0.483444214,-0.002037036,0.999994218,0.766141355,0.570341945,-0.52529633,0.998164475,0.142978191,0.550786138,-0.497659296,0.998650432,0.688793182,0.655902147,-0.013609423,0.854561329,0.244386807,0.644910574,-0.039486032,0.981129467,0.653124273,0.669806898,0.035835788,0.882834911,0.285088807,0.658153117,0.008059952,0.954364777,0.775065362,0.718558133,-0.066349797,0.884866714,0.163536415,0.707679033,-0.117940009,0.962574899,9.910070387,128.1712518,130.3148281,44.30709563,32.9452739,95.58437916,79.17222325,153.4114703,155.1559337,43.08844519,40.19067837
b_arms_spread_down,0.477431446,0.331795096,0.707491219,0.999998808,0.487188429,0.326738894,0.763840318,0.999998629,0.495782584,0.327589422,0.764028966,0.999998569,0.504528522,0.328764558,0.763503492,0.999997914,0.466657877,0.326283187,0.76204741,0.999998808,0.460547537,0.326696277,0.76213938,0.999998927,0.454212397,0.327372849,0.762148917,0.999998987,0.516429543,0.337521136,0.86113447,0.999999166,0.4476735,0.336475432,0.858608246,0.999999583,0.495628864,0.342710376,0.727077842,0.999996781,0.46733284,0.341703594,0.724139094,0.999997675,0.600521028,0.389286876,0.766074657,0.999988258,0.381221443,0.382973492,0.723680437,0.999992192,0.732583284,0.416952491,0.835343659,0.977193713,0.239645407,0.421429813,0.60066843,0.991080105,0.80346024,0.354284465,0.898412168,0.990181684,0.178835317,0.362341464,0.414293528,0.998839915,0.818611324,0.334198862,0.933419704,0.978313267,0.160151958,0.342650414,0.414483607,0.997060955,0.798972785,0.333895326,0.937160909,0.975848317,0.172951981,0.336173445,0.408166587,0.99562937,0.790633857,0.342590392,0.898036063,0.979995549,0.183843538,0.342272967,0.406496167,0.996114075,0.568084598,0.48368448,0.016545311,0.999987543,0.383995235,0.478521496,-0.017663967,0.999990225,0.769942343,0.572332978,-0.488203317,0.997381091,0.140659258,0.551983178,-0.495450497,0.998174906,0.690818727,0.655915618,0.07323537,0.842074394,0.242676541,0.644025147,0.020566197,0.975337923,0.654410601,0.670482337,0.129691571,0.86830008,0.283499658,0.65790993,0.078318894,0.937384725,0.773182929,0.717752516,0.032817863,0.850433648,0.163650006,0.705560386,-0.03716936,0.944497228,9.781054475,126.6857665,120.6261159,35.38194695,19.89379932,93.78351061,77.14778286,155.236297,156.7268371,43.50816817,40.46626636
b_arms_spread_down,0.47860527,0.324167252,0.763007462,0.999998868,0.488414496,0.323320478,0.814390182,0.999998808,0.496597052,0.324425817,0.814562678,0.999998808,0.505062461,0.325827271,0.814015746,0.999998212,0.467940211,0.323405653,0.811155796,0.999998868,0.461438894,0.324464947,0.811241508,0.999999106,0.454438984,0.325858891,0.811308861,0.999998927,0.517519653,0.336503804,0.858273923,0.999999166,0.446778655,0.33679679,0.849553406,0.999999583,0.495990455,0.333299547,0.761659622,0.999997258,0.467585117,0.333470136,0.756827295,0.999997616,0.599815845,0.388145059,0.728536308,0.999991894,0.384193689,0.385613292,0.679510713,0.999988914,0.70783174,0.433829397,0.834025383,0.971320331,0.251415014,0.434588939,0.597050548,0.988574922,0.794869423,0.37778753,0.853361905,0.99350059,0.187548965,0.373826683,0.43811354,0.998836398,0.818301201,0.35790202,0.891197085,0.986942828,0.166834116,0.357120246,0.444620252,0.997144997,0.801153064,0.354781568,0.878257573,0.985819936,0.179278031,0.350228757,0.436774015,0.995857954,0.788839459,0.361920863,0.84619987,0.988132834,0.191703156,0.354918748,0.431577861,0.996429205,0.573515296,0.483075291,0.01283494,0.99999243,0.389781803,0.478199184,-0.014007322,0.999993324,0.772242904,0.573289573,-0.52172941,0.99752605,0.142944306,0.552240252,-0.53239733,0.998142183,0.693027973,0.65557003,0.020111656,0.881645083,0.24238795,0.644512355,-0.006385555,0.969795644,0.656958222,0.669658363,0.074752353,0.874610662,0.283338636,0.658061981,0.053839874,0.905461907,0.773105741,0.717132688,-0.027285134,0.870966673,0.160948917,0.705370188,-0.053851567,0.92777586,6.811444806,124.2978159,116.1800375,24.11144474,14.38561196,93.12439889,77.48992282,155.2474455,155.4504475,43.56678872,39.44155654
b_arms_spread_up,0.484851927,0.330279797,0.943215132,0.999999583,0.493109971,0.330135822,1.002047777,0.999999464,0.500630438,0.331554741,1.002449632,0.999999464,0.508142233,0.333325297,1.002028465,0.999999225,0.473555207,0.329014301,1.010172009,0.999999583,0.467129916,0.3295044,1.010247707,0.999999583,0.460217416,0.330255657,1.010562778,0.999999583,0.518083394,0.343414426,1.045884132,0.999999762,0.446636468,0.340760857,1.086269021,0.999999762,0.499680758,0.338940352,0.934893429,0.999998629,0.474109113,0.337373435,0.944381595,0.999998927,0.590052664,0.381637752,0.860062003,0.999992549,0.371949792,0.38056615,0.918818176,0.999995112,0.740197778,0.370647222,0.910657346,0.986520171,0.243963063,0.358844221,0.934913278,0.995376348,0.804019332,0.294346958,0.986060262,0.994640589,0.172372684,0.29181996,0.937146425,0.999276578,0.81068176,0.274513841,1.010737062,0.986209393,0.159188628,0.270417422,0.95472753,0.997952104,0.801496387,0.273418725,1.014613867,0.984209836,0.170443952,0.269726545,0.964745998,0.996823967,0.796369493,0.280048162,0.981542408,0.987620831,0.176777899,0.277331084,0.934952974,0.997350931,0.576754451,0.473137021,0.002053131,0.999991953,0.380342484,0.482146204,-0.002888491,0.999994934,0.769315898,0.568909943,-0.579523385,0.998161614,0.149324283,0.554145157,-0.491895378,0.998609602,0.692388237,0.656161845,-0.044114649,0.851605415,0.243459091,0.646520317,-0.054130323,0.979743242,0.655890226,0.670581639,0.005975756,0.881727099,0.284995079,0.660938382,-0.012526588,0.949267924,0.778084695,0.717051208,-0.115242518,0.893461168,0.159800336,0.707058907,-0.160893336,0.962606311,11.83730914,134.0974334,146.5191653,50.43828747,47.57566785,94.84997838,82.40265889,152.9599623,154.6835725,42.37960732,39.36633146
b_arms_spread_up,0.482913196,0.325193584,0.885356307,0.999999583,0.49159652,0.326940656,0.936308503,0.999999583,0.499474376,0.328498423,0.936706901,0.999999583,0.507306933,0.330451041,0.936274111,0.999999404,0.471739829,0.326020569,0.944875002,0.999999583,0.465375543,0.326689154,0.94490993,0.999999583,0.459065408,0.327627003,0.945160389,0.999999583,0.517117083,0.342147529,0.959091723,0.999999762,0.445933729,0.339651793,1.002968192,0.999999762,0.498864681,0.333815098,0.872442126,0.999998748,0.472779959,0.332003683,0.882915258,0.999999046,0.590956092,0.382071316,0.811656833,0.99999249,0.371300131,0.380405694,0.841573238,0.999995828,0.744154096,0.380585462,0.949425042,0.987969458,0.238156781,0.371749938,0.890612006,0.996327639,0.808888614,0.305629313,1.134706616,0.994776785,0.17032434,0.297428995,0.965934336,0.999352574,0.811037064,0.282785982,1.18819952,0.985870779,0.15902251,0.276111156,0.971711338,0.99810189,0.797760904,0.282507122,1.194539428,0.983495772,0.170421451,0.275094062,0.990003228,0.997008026,0.794665694,0.290784478,1.1363585,0.987400174,0.176835999,0.283922464,0.968238294,0.99754256,0.579471588,0.473046839,0.000959635,0.999991655,0.384771407,0.4784666,-0.001724297,0.999995053,0.771652579,0.567117333,-0.579491258,0.997984111,0.149999216,0.551289141,-0.525559783,0.99853313,0.692225993,0.656208992,-0.061941572,0.851395726,0.243983522,0.647545874,-0.079000078,0.98198247,0.65584451,0.671093047,-0.016224561,0.884832382,0.285482079,0.663629353,-0.034219258,0.956189573,0.777842104,0.716804564,-0.143090397,0.902894437,0.158198997,0.709202051,-0.181307793,0.96864754,10.02801032,131.3706257,136.1061946,46.23703753,41.39410011,93.96385223,83.35885443,153.9674917,155.5003315,42.79056587,40.88420045
b_arms_spread_down,0.481886923,0.329359829,0.756061256,0.999998808,0.491834104,0.329352707,0.809477568,0.99999845,0.500225961,0.330462903,0.809609056,0.999998569,0.508862853,0.331919253,0.808995664,0.999997973,0.470693827,0.329902142,0.804001391,0.999998748,0.464021534,0.331188828,0.804099023,0.999998987,0.457153797,0.332655162,0.804136693,0.999998868,0.520684838,0.341939121,0.86585182,0.999999166,0.444894701,0.344478935,0.848302841,0.999999523,0.498890787,0.337739646,0.759294033,0.999997139,0.472189575,0.338055164,0.751616776,0.999997735,0.591507912,0.390085161,0.731453776,0.999990284,0.384857118,0.385764062,0.672140837,0.999991953,0.704460561,0.43342784,0.796613276,0.977032959,0.247646779,0.435576469,0.576007068,0.991519809,0.78904444,0.375623673,0.772164047,0.992492199,0.180517733,0.376029313,0.405923694,0.998776317,0.818996549,0.357417673,0.788210094,0.98345691,0.162020102,0.360104829,0.403667748,0.996880472,0.802645326,0.356302291,0.776898384,0.981924236,0.173194394,0.353132069,0.391468287,0.995513141,0.78894192,0.362475187,0.762395561,0.985008061,0.184264496,0.356908172,0.396363556,0.996141255,0.57566613,0.478373736,0.020628665,0.999991298,0.393019557,0.477121145,-0.021786995,0.999993265,0.777559817,0.572909713,-0.506923378,0.997890532,0.146752834,0.552427828,-0.533421874,0.998444438,0.693419099,0.656315923,0.022667784,0.898567796,0.241840675,0.645122349,0.000306776,0.975532711,0.656208396,0.670114815,0.074513368,0.904103756,0.282945991,0.659448564,0.060940977,0.927890599,0.778919399,0.716778696,-0.020622158,0.892178297,0.162943155,0.704012156,-0.042612031,0.93950516,6.986226546,124.6584859,118.4724489,23.50570064,15.03776751,89.24754675,79.26032355,155.5975329,154.9449099,41.16689495,39.5874093
b_arms_spread_up,0.492361903,0.32886675,0.965948403,0.999999404,0.50043875,0.330071092,1.027474523,0.999999225,0.508058786,0.331786245,1.027886629,0.999999225,0.515285969,0.333975375,1.027460575,0.999998868,0.479063869,0.329192072,1.033816814,0.999999344,0.472544223,0.329929829,1.033914804,0.999999464,0.464653403,0.330832005,1.034218907,0.999999464,0.523746252,0.345461488,1.075061202,0.999999523,0.448067516,0.342031837,1.10716331,0.999999762,0.50667125,0.336720079,0.957579553,0.999998569,0.481289268,0.335043311,0.964650929,0.999998927,0.595352888,0.383425862,0.879261971,0.999993205,0.370594442,0.382080853,0.929775298,0.999996245,0.753513217,0.371283263,0.927160561,0.989200056,0.241214558,0.36597532,0.905692697,0.996295929,0.808560848,0.29271403,0.982779384,0.994970798,0.171029404,0.294304639,0.866321504,0.999275863,0.813283026,0.273506343,1.002235174,0.98687315,0.157593921,0.27332297,0.864719093,0.99797076,0.801111341,0.272773445,1.013513565,0.985013485,0.170591012,0.272820652,0.884177268,0.996915102,0.795293927,0.279391974,0.980687797,0.987926543,0.177674294,0.280386508,0.864375651,0.997368932,0.575832248,0.474771023,0.002090862,0.999992609,0.380580574,0.48110944,-0.002935586,0.999995351,0.772161245,0.569375575,-0.588314414,0.998193026,0.14956893,0.551238656,-0.506356776,0.998733342,0.691761792,0.656306088,-0.067137524,0.875118613,0.243030518,0.648859322,-0.081906267,0.984342754,0.654291093,0.671355665,-0.017933343,0.91096276,0.284553319,0.664656818,-0.040774003,0.962510765,0.777701139,0.716840863,-0.138408795,0.911483347,0.154628336,0.708917737,-0.187292561,0.968795896,11.06751591,129.4062901,141.4958362,50.83373796,44.52379171,93.67870312,83.6748686,154.6469863,154.5825962,42.11452052,39.64168336
b_arms_spread_down,0.488991529,0.330776572,0.694031775,0.999999046,0.4999457,0.330625325,0.746270418,0.999998569,0.508049905,0.331343174,0.746396303,0.999998569,0.516103745,0.332358003,0.745788693,0.999998093,0.479206294,0.330908865,0.741529226,0.999998927,0.47289139,0.331678748,0.741633058,0.999999166,0.466730654,0.332484573,0.741628289,0.999999046,0.52942282,0.340836674,0.813544571,0.999999166,0.450748801,0.342270046,0.799510241,0.999999642,0.504782856,0.338133037,0.701932073,0.999997437,0.47871381,0.338087559,0.696201503,0.999998033,0.604415357,0.391366392,0.692754507,0.999988854,0.389078587,0.383947521,0.632202327,0.999992669,0.725018859,0.42461887,0.736451626,0.9842453,0.244725779,0.434861034,0.542506754,0.993151069,0.803329527,0.366499901,0.715343058,0.992392659,0.176326349,0.372052938,0.383249432,0.998735905,0.820839286,0.347555488,0.730366826,0.981138647,0.16008316,0.355775386,0.378765702,0.996779144,0.799968302,0.348578572,0.718177557,0.979050279,0.172749877,0.349405259,0.363221347,0.995486617,0.789713621,0.355442822,0.704990864,0.983326137,0.183039486,0.353673458,0.371818811,0.996035457,0.575473547,0.476118118,0.011937601,0.999991834,0.39433533,0.478079617,-0.013021666,0.999994516,0.775636315,0.573721111,-0.480692655,0.997873306,0.143043429,0.54941237,-0.519999504,0.998532772,0.696730971,0.653226018,0.047616109,0.900604308,0.24223423,0.648293138,0.017594095,0.983354628,0.656991601,0.666950107,0.101443574,0.918469787,0.284830779,0.663570046,0.071247816,0.95459348,0.778304577,0.715299726,0.01395313,0.907687426,0.152397886,0.706830323,-0.037356,0.96044755,8.429054034,128.0042538,118.0123062,31.38913788,14.49398265,92.02044976,78.8321439,153.8356217,154.8196455,40.78236749,37.82000829
b_arms_spread_down,0.488678217,0.327226251,0.688940346,0.999998868,0.499138266,0.32848987,0.742234588,0.99999845,0.507116616,0.329452127,0.742274404,0.999998569,0.515129387,0.330714792,0.741610229,0.999998033,0.478516817,0.329152226,0.738897026,0.999998808,0.472117156,0.330381989,0.738977313,0.999999046,0.465931952,0.331738383,0.739000916,0.999998868,0.527136445,0.340443283,0.813564956,0.999999166,0.45218578,0.342576444,0.799743652,0.999999642,0.503916979,0.334079891,0.697059214,0.999997199,0.478212148,0.334441453,0.692286551,0.999997616,0.597359955,0.389909059,0.6962834,0.99998945,0.38943705,0.384123474,0.631719589,0.999988675,0.717889607,0.433553249,0.745163262,0.977262974,0.248953611,0.440264672,0.541308522,0.989099443,0.798060119,0.375656039,0.711413801,0.992252946,0.177351043,0.378594607,0.365947902,0.998232722,0.819213152,0.355069011,0.723682404,0.982776225,0.161031857,0.362312227,0.358964741,0.995939612,0.799458623,0.355264395,0.714641154,0.981394053,0.172168583,0.355443358,0.341225475,0.994553506,0.787951827,0.362165809,0.702586114,0.984732568,0.182532877,0.35963425,0.35337621,0.995214522,0.572179019,0.481659353,0.017024575,0.999992907,0.395283997,0.481596619,-0.017981863,0.999994695,0.779595017,0.572947919,-0.487092197,0.997634292,0.143823788,0.550703287,-0.532538235,0.998133898,0.696530819,0.653540432,0.034419883,0.909227729,0.241097659,0.64752084,-0.001689265,0.977777302,0.656569779,0.667134285,0.088724233,0.912730277,0.283145487,0.662656069,0.060443927,0.934543967,0.778284729,0.715441942,-0.002587974,0.899392545,0.1541574,0.705731213,-0.033445664,0.943459809,6.664732435,124.2586012,117.4791813,25.22059029,12.36284129,89.26081652,79.01119819,154.6524211,154.9311811,40.43487514,38.26304755
b_arms_spread_down,0.483326226,0.329789221,0.77418679,0.999999106,0.494829744,0.329583079,0.829144299,0.999998808,0.50296241,0.330325425,0.829306304,0.999998927,0.511228025,0.331368357,0.828746855,0.99999845,0.474690825,0.330019474,0.827248812,0.999998987,0.469115794,0.330976516,0.827327132,0.999999225,0.462573141,0.332101703,0.827397466,0.999999106,0.523357749,0.340624422,0.886511624,0.999999464,0.446318954,0.342406571,0.885281384,0.999999642,0.498614609,0.337423652,0.776363194,0.999998033,0.473965496,0.336912125,0.773507774,0.999998271,0.594729304,0.389977545,0.752750635,0.999993861,0.386455029,0.384585172,0.708160996,0.999992192,0.715876997,0.428178817,0.819573522,0.981210887,0.247129172,0.429288268,0.635006845,0.989292145,0.79523617,0.368673205,0.824147642,0.994682312,0.176983997,0.369169205,0.490747005,0.998515964,0.818386436,0.350655973,0.846327722,0.988620758,0.159835801,0.353511214,0.495104939,0.99661535,0.798981249,0.351039201,0.840707779,0.987844288,0.170628458,0.3465271,0.485064745,0.995399773,0.786876142,0.357316047,0.81858778,0.989891708,0.181726679,0.351633102,0.482334912,0.996052563,0.573961198,0.474069804,0.017768281,0.999994695,0.389829099,0.479974568,-0.018881893,0.99999553,0.780396938,0.5724352,-0.53819865,0.998163581,0.144424334,0.5514763,-0.523660541,0.998588204,0.693046272,0.654236972,-0.010461629,0.925407112,0.241219893,0.647695839,-0.038925149,0.979250848,0.654333651,0.667716146,0.040252578,0.921099842,0.282209426,0.662617028,0.013066179,0.938281476,0.777129352,0.716700971,-0.060509589,0.913644373,0.15712516,0.707734883,-0.104218848,0.946697593,7.277784345,125.634937,121.6122498,26.9988771,16.79903668,87.62154199,79.41703368,156.0762393,155.1737267,40.94508528,39.837096
b_arms_spread_down,0.491151541,0.34150812,0.823456585,0.999998987,0.503731787,0.33924368,0.877127707,0.999998391,0.511559129,0.339823544,0.877361298,0.999998569,0.519594312,0.340693623,0.87678051,0.999997854,0.483462125,0.338727951,0.877945662,0.999998808,0.478432775,0.338914782,0.87801379,0.999999106,0.47154507,0.339172333,0.878124475,0.999998927,0.533940673,0.349065274,0.938600838,0.999999285,0.433902472,0.354768217,0.946625829,0.999999583,0.507240295,0.349937856,0.826686919,0.999997556,0.481835604,0.348982006,0.826986969,0.999998152,0.608818352,0.395900935,0.797533512,0.999993324,0.386330128,0.386027545,0.776922464,0.999993742,0.750882328,0.416881204,0.837927341,0.985031903,0.241753221,0.413027972,0.711452246,0.991290092,0.80927074,0.345690906,0.869086921,0.994577765,0.17662327,0.35110715,0.58210218,0.998706102,0.819312811,0.327216119,0.886624217,0.986945152,0.159687132,0.329315603,0.586755395,0.99685961,0.796679258,0.327634424,0.897466242,0.985655785,0.170953408,0.327392608,0.577908099,0.995651126,0.787860274,0.335617155,0.868811011,0.988423169,0.181884661,0.335217357,0.573353291,0.996285558,0.578014553,0.476399809,0.015994428,0.999993682,0.390409559,0.477493495,-0.017134637,0.999995172,0.779152453,0.572585285,-0.473622054,0.998493135,0.144280851,0.55047524,-0.498192579,0.998875618,0.693315804,0.654455483,0.072791047,0.929362178,0.241452709,0.648033381,0.025954949,0.982590199,0.65502435,0.668706775,0.129544541,0.929777324,0.282291979,0.662858307,0.084789813,0.94835031,0.77731657,0.715959787,0.050067816,0.921272635,0.158356398,0.708389163,-0.01034412,0.954739571,10.99349252,120.9568807,125.8685041,37.64754127,23.61369208,89.69350924,79.30575006,156.7690869,154.8375777,41.54047758,40.12331322
b_arms_spread_up,0.490598261,0.326685965,0.91382134,0.999999583,0.498411626,0.329170108,0.971687257,0.999999285,0.505935788,0.330840528,0.972082317,0.999999344,0.513352931,0.33288753,0.971661508,0.999999106,0.478172541,0.328149229,0.98068589,0.999999404,0.471698254,0.328919291,0.980787039,0.999999702,0.465284646,0.32987532,0.981072068,0.999999523,0.522468805,0.344701648,1.018282533,0.999999762,0.450755388,0.341645747,1.062618852,0.999999762,0.505891442,0.334539056,0.906549037,0.999998748,0.480247676,0.333118409,0.917154551,0.999999106,0.593905747,0.384557307,0.835608244,0.999994278,0.371359974,0.382539064,0.893345952,0.999996543,0.748002648,0.363433063,0.896560192,0.990002751,0.245033205,0.357781589,0.903015077,0.995382369,0.806449413,0.288009316,0.992702544,0.995508134,0.17123276,0.288027376,0.88059181,0.99910593,0.813708186,0.268084407,1.033422589,0.987776518,0.159238607,0.265720159,0.89242208,0.997539878,0.803110719,0.268839061,1.029303789,0.985940397,0.171581224,0.265371501,0.893248081,0.996398091,0.796826541,0.276070565,0.990172446,0.989059567,0.177845135,0.273729354,0.873256028,0.997019053,0.573250413,0.478448868,-0.00022279,0.999994218,0.383369803,0.485009968,-0.000526057,0.999996126,0.773777306,0.570940554,-0.568580449,0.998256028,0.150914684,0.552945912,-0.49503535,0.998672485,0.692584336,0.655504465,-0.055129942,0.88588202,0.242172241,0.64767915,-0.080166727,0.985391855,0.654451013,0.66930902,-0.006570025,0.91232866,0.285108715,0.663478255,-0.040052056,0.961901307,0.777728617,0.717324317,-0.119921565,0.918448627,0.157210141,0.708497882,-0.184886888,0.971131563,10.04519698,135.5782244,147.7027834,53.82425246,48.79272459,92.18360521,83.77503599,153.7355999,154.1312484,41.1810205,39.59363281
b_arms_spread_up,0.492584497,0.327808738,0.920393944,0.999999702,0.500549138,0.330037892,0.982650757,0.999999583,0.508406162,0.331743628,0.983026028,0.999999583,0.515853763,0.333820939,0.982582927,0.999999464,0.479216516,0.328772157,0.987622082,0.999999583,0.472736508,0.329469204,0.987712502,0.999999762,0.465742767,0.33031714,0.988020718,0.999999702,0.524475932,0.345213115,1.042780519,0.999999762,0.451104283,0.341606557,1.068517089,0.999999762,0.507948279,0.335578889,0.918451071,0.999999166,0.481361777,0.333851963,0.923729599,0.999999344,0.596216738,0.383756787,0.867786825,0.999995351,0.369571418,0.381978959,0.910463929,0.999997377,0.75055629,0.367562592,0.943255961,0.992570341,0.24203907,0.366647065,0.89328444,0.996489644,0.807635188,0.292022228,1.058307409,0.996251285,0.169154152,0.294295698,0.833533347,0.999246359,0.813626349,0.273981243,1.087607622,0.989054143,0.158232391,0.271144271,0.843139112,0.997850657,0.802364111,0.272664517,1.098593473,0.987318873,0.171787784,0.270882428,0.851987004,0.996776223,0.796868742,0.280823201,1.058291316,0.990078628,0.177481577,0.279073298,0.829952359,0.997291148,0.572221994,0.475381792,-0.001015065,0.999994278,0.382315665,0.480395883,0.000272927,0.999996424,0.77264601,0.570184827,-0.56412828,0.998298526,0.150137693,0.552313685,-0.49660182,0.998735666,0.692399204,0.655850172,-0.02174597,0.877381742,0.24197942,0.648538828,-0.053883173,0.98646909,0.651845574,0.669472039,0.031005671,0.910622418,0.28454414,0.663751364,-0.007692441,0.966861725,0.775510669,0.717841983,-0.087609552,0.917672932,0.156860486,0.709431767,-0.152252614,0.974437535,10.99624436,133.0648692,142.0656646,52.56830852,44.67546706,93.4489858,84.15548142,151.6965135,153.3315823,39.92936295,39.35207289
